right_echo_point
0.0049218177,0.0049963356,0.0052123875,0.0055024573
left_echo_point
0.00501484,0.0052303919,0.0055199615
distance

angle

emit_points
"(5442, 3058)"
echo_points
"(8207, 3003)","(8325, 2976)","(8485, 2944)"
echo_points_power
148.0528257140146,1728.6001731177957,106.81771098765032
echo_points_time_r_l
"[0.0049963356, 0.00501484]","[0.0052123875, 0.0052303919]","[0.0055024573, 0.0055199615]"
echo_points_power_r_l
"[76.90732253916109, 71.14550317485352]","[907.8547210381194, 820.7454520796763]","[55.5025424216515, 51.315168565998825]"
