right_echo_point
0.0074219187,0.0076384707,0.0079270396,0.0084876744,0.0146846641
left_echo_point
0.0073999134,0.0076159653,0.0084936759,0.0146441543
distance

angle

emit_points
"(4125, 2908)"
echo_points
"(8219, 2880)","(8339, 2842)","(8316, 5017)","(11680, -19)"
echo_points_power
118.88441699381423,1363.2457243954527,207.84726193837838,163.95011499816178
echo_points_time_r_l
"[0.0074219187, 0.0073999134]","[0.0076384707, 0.0076159653]","[0.0084876744, 0.0084936759]","[0.0146846641, 0.0146441543]"
echo_points_power_r_l
"[63.99914336003396, 54.88527363378027]","[731.8620824989371, 631.3836418965155]","[110.3404434029613, 97.50681853541707]","[79.7918453753414, 84.15826962282037]"
