right_echo_point
0.0043416782
left_echo_point
0.0043086703
distance

angle

emit_points
"(9433, 2183)"
echo_points
"(11822, 2218)"
echo_points_power
899.4712153344232
echo_points_time_r_l
"[0.0043416782, 0.0043086703]"
echo_points_power_r_l
"[392.55714164900047, 506.9140736854227]"
