right_echo_point
0.0054979562,0.0115749165,0.0123946136,0.0176600832
left_echo_point
0.0054799519,0.0115639139,0.0124036158,0.0176471043
distance

angle

emit_points
"(1975, 2475)"
echo_points
"(4994, 2191)","(8365, 2641)","(8388, 4883)","(11728, 2403)"
echo_points_power
146.8177570137231,131.42986663708078,242.9344499600594,199.8509368507014
echo_points_time_r_l
"[0.0054979562, 0.0054799519]","[0.0115749165, 0.0115639139]","[0.0123946136, 0.0124036158]","[0.0176600832, 0.0176471043]"
echo_points_power_r_l
"[69.2820754824988, 77.5356815312243]","[68.1223481879529, 63.307518449127876]","[122.03819797618155, 120.89625198387786]","[89.71926797739283, 110.13166887330857]"
