right_echo_point
0.0030612638,0.0090668136,0.0100060394,0.015175282
left_echo_point
0.003042768,0.0090608122,0.0100270445,0.0151582779
distance

angle

emit_points
"(3342, 2600)"
echo_points
"(4986, 2225)","(8349, 2538)","(8342, 4972)","(11557, 948)"
echo_points_power
104.5094371561234,223.94718933728603,175.49165389426526,101.60565723758874
echo_points_time_r_l
"[0.0030612638, 0.003042768]","[0.0090668136, 0.0090608122]","[0.0100060394, 0.0100270445]","[0.015175282, 0.0151582779]"
echo_points_power_r_l
"[49.97935047018655, 54.53008668593684]","[121.64152942439237, 102.30565991289367]","[87.44089645512662, 88.05075743913862]","[51.045811778835954, 50.55984545875279]"
