right_echo_point
0.0046097427,0.0048252945,0.0050408463,0.0121930651
left_echo_point
2.7e-05,0.0046377494,0.0048528011,0.0050683529,0.0121950656
distance

angle

emit_points
"(5650, 3025)"
echo_points
"(8203, 2921)","(8320, 2891)","(8439, 2885)","(11592, -148)"
echo_points_power
117.80296365775101,1369.2517817146124,119.10707703339394,173.82516344798643
echo_points_time_r_l
"[0.0046097427, 0.0046377494]","[0.0048252945, 0.0048528011]","[0.0050408463, 0.0050683529]","[0.0121930651, 0.0121950656]"
echo_points_power_r_l
"[62.387615356776955, 55.415348300974046]","[727.0719372759977, 642.1798444386147]","[63.14586693477989, 55.961210098614046]","[86.13812063401103, 87.6870428139754]"
