right_echo_point
0.0018320126,0.0078940317,0.0090908194
left_echo_point
0.0018770129,0.0079240389,0.009097321
distance

angle

emit_points
"(7317, 2533)"
echo_points
"(8314, 2768)","(11669, 2139)","(11719, 111)"
echo_points_power
99.96117233030441,113.72215193899405,156.45547257129866
echo_points_time_r_l
"[0.0018320126, 0.0018770129]","[0.0078940317, 0.0079240389]","[0.0090908194, 0.009097321]"
echo_points_power_r_l
"[52.62901875452488, 47.33215357577952]","[52.76473466291108, 60.95741727608297]","[74.40926393573051, 82.04620863556815]"
