right_echo_point
0.0029452899,0.0102991099
left_echo_point
0.0029657853,0.0102881072
distance

angle

emit_points
"(6683, 2750)"
echo_points
"(8315, 2803)","(11681, 36)"
echo_points_power
646.4518715924837,147.66147038579868
echo_points_time_r_l
"[0.0029452899, 0.0029657853]","[0.0102991099, 0.0102881072]"
echo_points_power_r_l
"[375.0032606200351, 271.44861097244865]","[72.43810341458295, 75.22336697121574]"
