right_echo_point
0.001633011,0.005925559,0.0060000769,0.0062166289,0.0065061986,0.0070853378,0.013486376
left_echo_point
0.0060200817,0.0062361336,0.0065252031,0.0071348497,0.0134823751
distance

angle

emit_points
"(4892, 3075)"
echo_points
"(8209, 2922)","(8327, 2887)","(8485, 2846)","(8181, 5223)","(11600, -168)"
echo_points_power
133.24553047762078,1551.0923793382772,97.39335591748477,109.92137517363761,189.79223836919226
echo_points_time_r_l
"[0.0060000769, 0.0060200817]","[0.0062166289, 0.0062361336]","[0.0065061986, 0.0065252031]","[0.0070853378, 0.0071348497]","[0.013486376, 0.0134823751]"
echo_points_power_r_l
"[69.85712127990722, 63.38840919771354]","[823.6820080419069, 727.4103712963703]","[50.11711025747618, 47.276245660008584]","[58.49531535969644, 51.42605981394118]","[92.15341748961988, 97.63882087957239]"
