right_echo_point
0.0009705061,0.0062591392,0.0074699302
left_echo_point
0.0010240064,0.0062931473,0.0074724308
distance

angle

emit_points
"(8200, 2267)"
echo_points
"(8693, 2513)","(11666, 2165)","(11637, -19)"
echo_points_power
273.98281331137866,387.56481430011564,130.11254819143477
echo_points_time_r_l
"[0.0009705061, 0.0010240064]","[0.0062591392, 0.0062931473]","[0.0074699302, 0.0074724308]"
echo_points_power_r_l
"[158.5091796930957, 115.47363361828295]","[175.54153340324052, 212.02328089687512]","[65.04522406303462, 65.06732412840014]"
