right_echo_point
0.0038215925
left_echo_point
0.0035756479,0.0037910994,0.0040060976
distance

angle

emit_points
"(9717, 2158)"
echo_points
"(11819, 2218)"
echo_points_power
1239.7650856352984
echo_points_time_r_l
"[0.0038215925, 0.0037910994]"
echo_points_power_r_l
"[540.4920987164157, 699.2729869188826]"
