right_echo_point
0.004012099,0.00422415,0.0118444813
left_echo_point
0.0038375889,0.0040526087,0.0042011444,0.0118544837
distance

angle

emit_points
"(6092, 3442)"
echo_points
"(8319, 3488)","(7134, 1360)","(11676, 25)"
echo_points_power
1072.620362102752,134.31673676869832,110.931245774357
echo_points_time_r_l
"[0.004012099, 0.0040526087]","[0.00422415, 0.0042011444]","[0.0118444813, 0.0118544837]"
echo_points_power_r_l
"[530.840853672518, 541.7795084302339]","[48.26222811764305, 86.05450865105527]","[53.85263283080974, 57.078612943547256]"
