right_echo_point
0.0066797403,0.0080210622,0.012758201,0.0135003794,0.0188436601
left_echo_point
0.0066682375,0.007982553,0.0127511993,0.0135128824,0.0188361723
distance

angle

emit_points
"(1325, 2483)"
echo_points
"(5004, 2226)","(5047, 97)","(8372, 2524)","(8382, 4907)","(11734, 2459)"
echo_points_power
157.86513896087857,86.52855377439397,133.2851587130867,243.3699132342465,210.87578452712876
echo_points_time_r_l
"[0.0066797403, 0.0066682375]","[0.0080210622, 0.007982553]","[0.012758201, 0.0127511993]","[0.0135003794, 0.0135128824]","[0.0188436601, 0.0188361723]"
echo_points_power_r_l
"[74.34691333467704, 83.51822562620153]","[42.51898976217297, 44.009564012221]","[70.34680446709716, 62.93835424598954]","[121.51572601424999, 121.85418721999649]","[101.74930860804659, 109.12647591908215]"
