right_echo_point
0.0011250072,0.0011995077,0.0014150094,0.001630511,0.0017050116,0.0090483092
left_echo_point
0.001231008,0.0014460096,0.0016620113,0.0090473089
distance

angle

emit_points
"(7517, 2808)"
echo_points
"(8188, 2803)","(8307, 2793)","(8426, 2800)","(7719, 1900)","(11712, 89)"
echo_points_power
132.1252376744393,1553.5867064700362,128.67099496134716,105.43887040984498,109.21927017574112
echo_points_time_r_l
"[0.0011995077, 0.001231008]","[0.0014150094, 0.0014460096]","[0.001630511, 0.0016620113]","[0.0017050116, 0.0016620113]","[0.0090483092, 0.0090473089]"
echo_points_power_r_l
"[80.9838825027564, 51.141355171682875]","[952.1707195824184, 601.4159868876178]","[79.2341042176369, 49.436890743710265]","[56.00197966613472, 49.436890743710265]","[52.16782820618092, 57.051441969560194]"
