right_echo_point
0.0045947391,0.0048102909,0.0050218417,0.0054664486
left_echo_point
0.0046257465,0.0048412983,0.0050508487
distance

angle

emit_points
"(5658, 3525)"
echo_points
"(8205, 3477)","(8323, 3475)","(8436, 3367)"
echo_points_power
122.21353165593747,1443.1303578259437,134.33096323576535
echo_points_time_r_l
"[0.0045947391, 0.0046257465]","[0.0048102909, 0.0048412983]","[0.0050218417, 0.0050508487]"
echo_points_power_r_l
"[61.33709759870585, 60.87643405723162]","[721.044393888421, 722.0859639375227]","[67.42147131974531, 66.90949191602004]"
