right_echo_point
0.0092288526,0.0094459048,0.0101660779,0.016367184
left_echo_point
0.0094329016,0.0101735797
distance

angle

emit_points
"(3133, 2875)"
echo_points
"(8348, 2834)","(8441, 4718)"
echo_points_power
976.817350463926,265.3083444924988
echo_points_time_r_l
"[0.0094459048, 0.0094329016]","[0.0101660779, 0.0101735797]"
echo_points_power_r_l
"[535.8348597609629, 440.98249070296316]","[143.21771082970713, 122.0906336627917]"
