right_echo_point
0.0104966573,0.0112713436
left_echo_point
0.0104881553,0.0112833465,0.0165943149
distance

angle

emit_points
"(2558, 2675)"
echo_points
"(8352, 2867)","(8356, 4956)"
echo_points_power
285.93359643016584,254.8105719263523
echo_points_time_r_l
"[0.0104966573, 0.0104881553]","[0.0112713436, 0.0112833465]"
echo_points_power_r_l
"[154.1234862656867, 131.81011016447914]","[128.0627565860608, 126.74781534029151]"
