right_echo_point
0.0026883478,0.0029032994,0.0031212503,0.0106922043
left_echo_point
0.0027258394,0.0029412908,0.0031552427,0.0106982058
distance

angle

emit_points
"(6700, 3217)"
echo_points
"(8196, 3202)","(8315, 3218)","(8428, 3075)","(11640, -26)"
echo_points_power
106.11004404238594,1257.858749298001,99.6077500323081,111.36040583842393
echo_points_time_r_l
"[0.0026883478, 0.0027258394]","[0.0029032994, 0.0029412908]","[0.0031212503, 0.0031552427]","[0.0106922043, 0.0106982058]"
echo_points_power_r_l
"[54.11916548425379, 51.99087855813214]","[629.0415280309647, 628.8172212670363]","[51.50913361517586, 48.09861641713225]","[54.245852807830914, 57.11455303059301]"
