right_echo_point
0.0081605958,0.0083766477,0.0089982972,0.0155183645
left_echo_point
0.0081535941,0.0083706463,0.0090148011,0.0154928584
distance

angle

emit_points
"(3717, 3133)"
echo_points
"(8223, 3081)","(8343, 3157)","(8335, 4987)","(11817, 342)"
echo_points_power
125.38697180880092,1446.5264874965153,261.8863082148732,194.02853744598372
echo_points_time_r_l
"[0.0081605958, 0.0081535941]","[0.0083766477, 0.0083706463]","[0.0089982972, 0.0090148011]","[0.0155183645, 0.0154928584]"
echo_points_power_r_l
"[64.61326238087193, 60.77370942792899]","[745.45691272377, 701.0695747727453]","[135.75582356253807, 126.13048465233518]","[93.25160753684635, 100.77692990913738]"
