right_echo_point
0.0006670037,0.0061601154
left_echo_point
0.0007230042,0.0061401105
distance

angle

emit_points
"(8275, 2417)"
echo_points
"(8320, 2799)","(11663, 2158)"
echo_points_power
231.0773996980213,187.96850394585655
echo_points_time_r_l
"[0.0006670037, 0.0007230042]","[0.0061601154, 0.0061401105]"
echo_points_power_r_l
"[117.9992245440318, 113.0781751539895]","[86.90550760475543, 101.06299634110113]"
