right_echo_point
0.0071073431,0.0076959846
left_echo_point
0.0071468526,0.0077139889
distance

angle

emit_points
"(7733, 1642)"
echo_points
"(11670, 1705)","(11662, 3)"
echo_points_power
784.2251978005604,239.22342868290534
echo_points_time_r_l
"[0.0071073431, 0.0071468526]","[0.0076959846, 0.0077139889]"
echo_points_power_r_l
"[391.0510423452709, 393.17415545528956]","[114.0950682639244, 125.12836041898093]"
