right_echo_point
0.0046862611,0.004902313,0.0051183649,0.0123536037
left_echo_point
0.0047177686,0.0049333205,0.0051488723,0.0123611055
distance

angle

emit_points
"(5608, 3142)"
echo_points
"(8203, 3028)","(8321, 2996)","(8439, 2962)","(11699, 58)"
echo_points_power
122.35235768902862,1444.9094507227373,121.47826336446084,161.3943606597409
echo_points_time_r_l
"[0.0046862611, 0.0047177686]","[0.004902313, 0.0049333205]","[0.0051183649, 0.0051488723]","[0.0123536037, 0.0123611055]"
echo_points_power_r_l
"[60.929634297504684, 61.42272339152393]","[734.3624837517237, 710.5469669710136]","[58.60570397841514, 62.872559386045694]","[78.45275689569972, 82.94160376404118]"
