right_echo_point
0.0061646164,0.0062396345,0.0064551863,0.0067447559,0.0073749074,0.0136384126
left_echo_point
0.0061636162,0.0062381341,0.006454186,0.0067437557,0.0074044145,0.0136149069
distance

angle

emit_points
"(4767, 2983)"
echo_points
"(8172, 3046)","(8214, 3017)","(8333, 3048)","(8493, 3051)","(8256, 5103)","(11799, 294)"
echo_points_power
106.05073090490923,151.79432205767142,1767.9309845189327,108.5075787960512,141.24202217562726,183.9881484011118
echo_points_time_r_l
"[0.0061646164, 0.0061636162]","[0.0062396345, 0.0062381341]","[0.0064551863, 0.006454186]","[0.0067447559, 0.0067437557]","[0.0073749074, 0.0074044145]","[0.0136384126, 0.0136149069]"
echo_points_power_r_l
"[50.71486504991233, 55.3358658549969]","[71.71859667393399, 80.07572538373743]","[837.8849371978489, 930.0460473210837]","[50.66490199674062, 57.842676799310595]","[73.83475220390741, 67.40726997171986]","[90.7219440160905, 93.26620438502128]"
