right_echo_point
0.0064046741,0.006620226,0.006836778,0.0071798605
left_echo_point
0.0066312286,0.0071633565
distance

angle

emit_points
"(8008, 1542)"
echo_points
"(11668, 1511)","(11542, -249)"
echo_points_power
1488.5100938912292,298.6369504216923
echo_points_time_r_l
"[0.006620226, 0.0066312286]","[0.0071798605, 0.0071633565]"
echo_points_power_r_l
"[746.560314637266, 741.9497792539631]","[148.94989119956153, 149.68705922213076]"
