right_echo_point
0.0015210102,0.0060360855,0.0062516374,0.0064666891,0.0134833753
left_echo_point
0.00149901,0.0060725943,0.006287646,0.0065031978,0.0134963784
distance

angle

emit_points
"(4867, 3025)"
echo_points
"(5328, 2331)","(8209, 3156)","(8329, 3124)","(8447, 3165)","(11750, 166)"
echo_points_power
176.90721786072817,102.45711239177238,1172.4101363213026,102.6092759305121,197.62093649788318
echo_points_time_r_l
"[0.0015210102, 0.00149901]","[0.0060360855, 0.0060725943]","[0.0062516374, 0.006287646]","[0.0064666891, 0.0065031978]","[0.0134833753, 0.0134963784]"
echo_points_power_r_l
"[66.71677523417839, 110.19044262654977]","[49.3193999129543, 53.13771247881808]","[558.504017541861, 613.9061187794417]","[49.65599483935153, 52.95328109116057]","[98.81421846822298, 98.80671802966022]"
