right_echo_point
0.0038730809,0.0040886174,0.0043036691
left_echo_point
0.003855085,0.0040706131,0.0042856648
distance

angle

emit_points
"(9567, 2017)"
echo_points
"(11700, 1929)","(11819, 1924)","(11938, 1919)"
echo_points_power
156.16236583053205,1812.919874721697,156.2977478317258
echo_points_time_r_l
"[0.0038730809, 0.003855085]","[0.0040886174, 0.0040706131]","[0.0043036691, 0.0042856648]"
echo_points_power_r_l
"[81.64493625092426, 74.51742957960779]","[953.6847135528938, 859.2351611688033]","[80.88801535155935, 75.40973248016644]"
