right_echo_point
0.0074869343,0.0084811728,0.0144446064
left_echo_point
0.0074949362,0.0085156811,0.0144326035
distance

angle

emit_points
"(4200, 2750)"
echo_points
"(8338, 2795)","(8350, 4947)","(11766, 222)"
echo_points_power
520.858865767009,142.380608041308,226.95058452108748
echo_points_time_r_l
"[0.0074869343, 0.0074949362]","[0.0084811728, 0.0085156811]","[0.0144446064, 0.0144326035]"
echo_points_power_r_l
"[290.0799814674472, 230.77888429956178]","[72.48074102858308, 69.8998670127249]","[113.23266207273304, 113.71792244835446]"
