right_echo_point
0.0014060093,0.0016215109,0.0018370126,0.0057975282,0.0060135801,0.0132998312
left_echo_point
0.0013570089,0.0015725106,0.0017880122,0.0058285356,0.0060445876,0.0133088334
distance

angle

emit_points
"(5000, 3075)"
echo_points
"(5022, 2312)","(5025, 2193)","(5030, 2074)","(8207, 2903)","(8326, 2897)","(11639, -80)"
echo_points_power
99.87746801526518,1190.5271263845702,99.912483403739,113.00327343673092,1322.7091818782264,192.21639292129913
echo_points_time_r_l
"[0.0014060093, 0.0013570089]","[0.0016215109, 0.0015725106]","[0.0018370126, 0.0017880122]","[0.0057975282, 0.0058285356]","[0.0060135801, 0.0060445876]","[0.0132998312, 0.0133088334]"
echo_points_power_r_l
"[49.252771766910946, 50.62469624835423]","[587.0813598336056, 603.4457665509648]","[49.259251258808476, 50.653232144930534]","[59.004051187357504, 53.999222249373425]","[694.2461774343346, 628.4630044438919]","[92.89791424277837, 99.31847867852076]"
