right_echo_point
0.0054864534
left_echo_point
0.005534465
distance

angle

emit_points
"(5283, 3150)"
echo_points
"(8319, 2923)"
echo_points_power
902.0509220002543
echo_points_time_r_l
"[0.0054864534, 0.005534465]"
echo_points_power_r_l
"[463.69196526888936, 438.35895673136497]"
