right_echo_point
0.0072928877,0.0075089396,0.0084201582
left_echo_point
0.0072913873,0.0075074392,0.008390151
distance

angle

emit_points
"(7525, 2117)"
echo_points
"(11554, 2087)","(11673, 2086)","(11594, -122)"
echo_points_power
110.39348364394175,1290.7995444741136,171.12872427348043
echo_points_time_r_l
"[0.0072928877, 0.0072913873]","[0.0075089396, 0.0075074392]","[0.0084201582, 0.008390151]"
echo_points_power_r_l
"[50.91795383766167, 59.47552980628008]","[584.4738147619696, 706.325729712144]","[81.96640899352731, 89.16231527995312]"
