right_echo_point
0.0044677085,0.0105316658,0.0114128776,0.0166142825
left_echo_point
0.0044587064,0.0105356667,0.0114333825,0.0166157801
distance

angle

emit_points
"(2542, 2500)"
echo_points
"(4991, 2217)","(8332, 3088)","(8400, 4851)","(11705, 3048)"
echo_points_power
148.65218000702004,144.45521266217227,202.81082560398022,132.80657292190895
echo_points_time_r_l
"[0.0044677085, 0.0044587064]","[0.0105316658, 0.0105356667]","[0.0114128776, 0.0114333825]","[0.0166142825, 0.0166157801]"
echo_points_power_r_l
"[70.12208877991168, 78.53009122710837]","[77.06541305709212, 67.38979960508016]","[103.57809649157812, 99.23272911240208]","[51.01295470013353, 81.79361822177543]"
