right_echo_point
0.0045607309,0.0046432507,0.0047182688,0.0049338206,0.0052238903,0.0061601154,0.0122100692
left_echo_point
0.0046412502,0.0047162683,0.0049318201,0.0052213897,0.0121850632
distance

angle

emit_points
"(5600, 2925)"
echo_points
"(8164, 2929)","(8206, 2930)","(8325, 2930)","(8485, 2906)","(11827, 348)"
echo_points_power
124.39981196673233,180.40642477758098,2098.0835698134347,129.2172756754424,155.30699361162365
echo_points_time_r_l
"[0.0046432507, 0.0046412502]","[0.0047182688, 0.0047162683]","[0.0049338206, 0.0049318201]","[0.0052238903, 0.0052213897]","[0.0122100692, 0.0121850632]"
echo_points_power_r_l
"[63.94910578309241, 60.45070618363991]","[92.72702553392769, 87.67939924365328]","[1077.3547521473988, 1020.7288176660359]","[66.3518550522421, 62.865420623200315]","[77.23724343653322, 78.06975017509043]"
