right_echo_point
0.0039770906,0.0041926424,0.0044772108
left_echo_point
0.0039680884,0.0041836402,0.0044712094
distance

angle

emit_points
"(9508, 1325)"
echo_points
"(11703, 1302)","(11822, 1302)","(11978, 1424)"
echo_points_power
160.99059698882968,1890.9136945666871,147.10200243427346
echo_points_time_r_l
"[0.0039770906, 0.0039680884]","[0.0041926424, 0.0041836402]","[0.0044772108, 0.0044712094]"
echo_points_power_r_l
"[80.1538967332816, 80.83670025554807]","[949.0004509938901, 941.913243572797]","[84.74833084030648, 62.353671593966965]"
