right_echo_point
0.004186641,0.0102420961,0.0111293094,0.0163317416
left_echo_point
0.004178639,0.0102445967,0.011152315,0.0163242538
distance

angle

emit_points
"(2700, 2525)"
echo_points
"(4990, 2218)","(8355, 2760)","(8390, 4872)","(11651, 1405)"
echo_points_power
135.72267066402878,157.77421265230907,195.64641126401443,97.8201787516654
echo_points_time_r_l
"[0.004186641, 0.004178639]","[0.0102420961, 0.0102445967]","[0.0111293094, 0.011152315]","[0.0163317416, 0.0163242538]"
echo_points_power_r_l
"[64.20718128673506, 71.51548937729373]","[81.3248026460024, 76.44941000630668]","[96.49316315187629, 99.15324811213813]","[47.52206936582011, 50.29810938584528]"
