right_echo_point
0.0029042992,0.0089952964,0.010087559
left_echo_point
0.0029087982,0.008989295,0.0100560514
distance

angle

emit_points
"(6725, 2567)"
echo_points
"(8314, 2798)","(11691, 2419)","(11661, -1)"
echo_points_power
189.75949258569239,124.81572951540548,152.69932210990657
echo_points_time_r_l
"[0.0029042992, 0.0029087982]","[0.0089952964, 0.008989295]","[0.010087559, 0.0100560514]"
echo_points_power_r_l
"[101.82738588451247, 87.9321067011799]","[61.930613244222045, 62.88511627118343]","[74.23394075820187, 78.46538135170469]"
