right_echo_point
0.0024888928,0.0027038443
left_echo_point
0.002443403,0.0026583546,0.0028748058
distance

angle

emit_points
"(10333, 1442)"
echo_points
"(11695, 1444)","(11814, 1444)"
echo_points_power
111.88118423638466,1318.044984325833
echo_points_time_r_l
"[0.0024888928, 0.002443403]","[0.0027038443, 0.0026583546]"
echo_points_power_r_l
"[56.07236720799704, 55.808817028387615]","[663.4066571238997, 654.6383272019334]"
