right_echo_point
0.0067822649,0.0069973166,0.0072128684,0.0078220144
left_echo_point
0.0067662611,0.006982313,0.0077815051
distance

angle

emit_points
"(7808, 1942)"
echo_points
"(11551, 1982)","(11668, 2050)","(11676, 40)"
echo_points_power
115.62642708026911,1330.519927669484,140.65343020442745
echo_points_time_r_l
"[0.0067822649, 0.0067662611]","[0.0069973166, 0.006982313]","[0.0078220144, 0.0077815051]"
echo_points_power_r_l
"[56.872726886720194, 58.75370019354891]","[650.8411728817786, 679.6787547877055]","[66.20425561020383, 74.44917459422362]"
