right_echo_point
0.0084346617,0.0092953686,0.0153643275
left_echo_point
0.0084346617,0.0093203746,0.0153453229
distance

angle

emit_points
"(3683, 2792)"
echo_points
"(149229254252410, 2792)","(8363, 4923)","(11735, 120)"
echo_points_power
659.1998174620992,183.13801478870658,271.4342197661508
echo_points_time_r_l
"[0.0084346617, 0.0084346617]","[0.0092953686, 0.0093203746]","[0.0153643275, 0.0153453229]"
echo_points_power_r_l
"[365.2271050395739, 293.9727124225252]","[89.23317278283476, 93.90484200587181]","[143.06219463634196, 128.37202512980886]"
