right_echo_point
0.0018425126,0.0065442077,0.0067597595,0.0069763116
left_echo_point
0.0018800129,0.0065157008,0.0067312527
distance

angle

emit_points
"(7942, 1858)"
echo_points
"(8402, 2777)","(11545, 1657)","(11663, 1650)"
echo_points_power
102.49093754019964,105.09012831713994,1214.0452405147762
echo_points_time_r_l
"[0.0018425126, 0.0018800129]","[0.0065442077, 0.0065157008]","[0.0067597595, 0.0067312527]"
echo_points_power_r_l
"[46.88987277121491, 55.60106476898473]","[54.44096273860741, 50.64916557853253]","[639.2924888559993, 574.752751658777]"
