right_echo_point
0.0003450013,0.0004285019,0.0005030025,0.0007180041,0.0009330058,0.0010080063,0.0010920069
left_echo_point
0.000313001,0.0003955017,0.0004705022,0.0006855039,0.0009010055,0.0009760061,0.0010600067
distance

angle

emit_points
"(11417, 2075)"
echo_points
"(11597, 2080)","(11413, 2280)","(11644, 2077)","(11467, 2317)","(11685, 2081)","(11804, 2084)","(11923, 2092)","(11513, 2593)","(11964, 2093)","(11381, 2645)","(12010, 2095)"
echo_points_power
182.33938234050754,204.76754808755817,226.74668180899295,274.44432843058826,324.1236960679734,3816.4849561748524,317.60906669240757,266.65189454861934,222.25556362896697,202.70791531471485,179.6341479168423
echo_points_time_r_l
"[0.0003450013, 0.000313001]","[0.0003450013, 0.0003955017]","[0.0004285019, 0.0003955017]","[0.0004285019, 0.0004705022]","[0.0005030025, 0.0004705022]","[0.0007180041, 0.0006855039]","[0.0009330058, 0.0009010055]","[0.0009330058, 0.0009760061]","[0.0010080063, 0.0009760061]","[0.0010080063, 0.0010600067]","[0.0010920069, 0.0010600067]"
echo_points_power_r_l
"[92.47181573384194, 89.86756660666562]","[92.47181573384194, 112.29573235371622]","[114.45094945527673, 112.29573235371622]","[114.45094945527673, 159.99337897531154]","[164.13031709266187, 159.99337897531154]","[1932.712393708557, 1883.772562466295]","[160.122924196399, 157.48614249600857]","[160.122924196399, 106.52897035222033]","[115.72659327674666, 106.52897035222033]","[115.72659327674666, 86.98132203796821]","[92.65282587887408, 86.98132203796821]"
