right_echo_point
0.0071703582,0.0073864101,0.007982553,0.0147061693
left_echo_point
0.0071648569,0.0073804087,0.0075964606,0.0076734792,0.008003558,0.0146781625
distance

angle

emit_points
"(4258, 3283)"
echo_points
"(8215, 3129)","(8333, 3090)","(8312, 5036)","(11635, -104)"
echo_points_power
129.47858771295626,1477.3922310268329,261.1522198840802,164.80573727509613
echo_points_time_r_l
"[0.0071703582, 0.0071648569]","[0.0073864101, 0.0073804087]","[0.007982553, 0.008003558]","[0.0147061693, 0.0146781625]"
echo_points_power_r_l
"[65.2382308623945, 64.24035685056177]","[745.3949459587182, 731.9972850681147]","[151.7472547877189, 109.4049650963613]","[79.93563852059309, 84.87009875450305]"
