right_echo_point
0.0043816878,0.0045972397,0.0047457754,0.0048888098,0.0123621058
left_echo_point
0.0044111949,0.0046267468,0.0049163164,0.0053939312,0.0123616057
distance

angle

emit_points
"(5775, 3458)"
echo_points
"(8204, 3470)","(8322, 3471)","(8482, 3369)","(11721, 97)"
echo_points_power
129.70203947986744,1489.5843033026692,99.36615247740295,126.99241038484703
echo_points_time_r_l
"[0.0043816878, 0.0044111949]","[0.0045972397, 0.0046267468]","[0.0048888098, 0.0049163164]","[0.0123621058, 0.0123616057]"
echo_points_power_r_l
"[64.7893037043764, 64.91273577549106]","[742.2648250981276, 747.3194782045416]","[48.50835285651469, 50.85779962088826]","[62.61839356422232, 64.37401682062472]"
