right_echo_point
0.0089117764,0.0091283284,0.0098324977,0.0161001179
left_echo_point
0.0088952724,0.0091118244,0.0098369988,0.0160656739
distance

angle

emit_points
"(3308, 2933)"
echo_points
"(8228, 2943)","(8347, 2944)","(8405, 4816)","(11719, 67)"
echo_points_power
115.0541060254887,1304.1755873980396,258.7211294873659,206.43888434167178
echo_points_time_r_l
"[0.0089117764, 0.0088952724]","[0.0091283284, 0.0091118244]","[0.0098324977, 0.0098369988]","[0.0161001179, 0.0160656739]"
echo_points_power_r_l
"[61.17569373150116, 53.87841229398752]","[693.9982453665198, 610.1773420315197]","[140.04057687480247, 118.68055261256342]","[108.43887363504892, 98.00001070662286]"
