right_echo_point
0.0020384942,0.0021129774,0.002327929,0.0025438804,0.0026188635
left_echo_point
0.0020684875,0.0021434706,0.0023584221,0.0025733737,0.0026478569,0.0101210671
distance

angle

emit_points
"(7017, 3125)"
echo_points
"(8151, 3102)","(7247, 1993)","(8192, 3112)","(8311, 3110)","(8430, 3082)","(7267, 1712)","(8471, 3067)"
echo_points_power
127.15278436052702,154.76010860881348,184.04454984383105,2111.628794654307,192.55166285323074,166.28167022581783,135.99099456191885
echo_points_time_r_l
"[0.0020384942, 0.0020684875]","[0.0021129774, 0.0020684875]","[0.0021129774, 0.0021434706]","[0.002327929, 0.0023584221]","[0.0025438804, 0.0025733737]","[0.0026188635, 0.0025733737]","[0.0026188635, 0.0026478569]"
echo_points_power_r_l
"[62.434138663666985, 64.71864569686004]","[90.04146291195343, 64.71864569686004]","[90.04146291195343, 94.00308693187762]","[1048.378423392554, 1063.2503712617533]","[92.22189128233919, 100.32977157089155]","[65.95189865492628, 100.32977157089155]","[65.95189865492628, 70.03909590699256]"
