right_echo_point
0.0016070108,0.0016895115,0.001764012,0.0019795075,0.0021954589,0.0022709419,0.0023559227
left_echo_point
0.0016060108,0.0016890115,0.001763512,0.0019785077,0.0021934593,0.0022684424,0.0023524235
distance

angle

emit_points
"(7217, 3050)"
echo_points
"(8104, 3035)","(8150, 3042)","(8191, 3042)","(8310, 3032)","(8429, 3010)","(8470, 2998)","(8515, 2975)"
echo_points_power
140.14631359843673,170.81007608086506,247.26269421260577,2939.525167597756,238.25707168123864,170.72701575567424,136.05052509690293
echo_points_time_r_l
"[0.0016070108, 0.0016060108]","[0.0016895115, 0.0016890115]","[0.001764012, 0.001763512]","[0.0019795075, 0.0019785077]","[0.0021954589, 0.0021934593]","[0.0022709419, 0.0022684424]","[0.0023559227, 0.0023524235]"
echo_points_power_r_l
"[69.95180255658549, 70.19451104185126]","[84.50879802600075, 86.30127805486431]","[121.95173885825275, 125.310955354353]","[1470.369644780557, 1469.155522817199]","[114.3215803126788, 123.93549136855985]","[81.67592822541654, 89.0510875302577]","[67.5551007000608, 68.49542439684213]"
