right_echo_point
0.0085306847,0.0087462366,0.0094183981,0.0157966111
left_echo_point
0.0085131805,0.0087292325,0.0089457845,0.0090223029,0.0094193984,0.0157576744
distance

angle

emit_points
"(3517, 3025)"
echo_points
"(8225, 3036)","(8345, 3078)","(8468, 4628)","(11529, -409)"
echo_points_power
119.72849104687248,1365.9949441468366,265.58487376182103,156.7329128038573
echo_points_time_r_l
"[0.0085306847, 0.0085131805]","[0.0087462366, 0.0087292325]","[0.0094183981, 0.0094193984]","[0.0157966111, 0.0157576744]"
echo_points_power_r_l
"[57.03434078831922, 62.69415025855326]","[645.2925807769773, 720.7023633698592]","[138.31637354872956, 127.26850021309146]","[81.23574653666878, 75.4971662671885]"
