right_echo_point
0.0045812358,0.0106301894,0.0114733921,0.0167206097
left_echo_point
0.0045497282,0.0106096845,0.0114733921
distance

angle

emit_points
"(2492, 2550)"
echo_points
"(4980, 2135)","(8355, 2768)","(8369, 4925)"
echo_points_power
107.01594044157693,169.63891023470217,230.784827374621
echo_points_time_r_l
"[0.0045812358, 0.0045497282]","[0.0106301894, 0.0106096845]","[0.0114733921, 0.0114733921]"
echo_points_power_r_l
"[52.531096966036735, 54.4848434755402]","[88.45429164314625, 81.18461859155593]","[116.06861274758265, 114.71621462703833]"
