right_echo_point
0.0048553017,0.0109232599,0.0117739644,0.0170071442
left_echo_point
0.0048292954,0.0109057557,0.0117769651,0.016988175
distance

angle

emit_points
"(2333, 2500)"
echo_points
"(4991, 2196)","(8359, 2724)","(8371, 4922)","(11724, 2610)"
echo_points_power
132.57057712868067,140.18231811935905,238.17379419382138,142.9963135889162
echo_points_time_r_l
"[0.0048553017, 0.0048292954]","[0.0109232599, 0.0109057557]","[0.0117739644, 0.0117769651]","[0.0170071442, 0.016988175]"
echo_points_power_r_l
"[62.93969334305011, 69.63088378563054]","[75.38976134655171, 64.79255677280734]","[120.68534704860565, 117.48844714521572]","[59.075894216335634, 83.92041937258055]"
