right_echo_point
0.0100290449,0.0108162342
left_echo_point
0.0100070396,0.0108167343
distance

angle

emit_points
"(2817, 2708)"
echo_points
"(8352, 2767)","(8339, 4993)"
echo_points_power
344.55207966095895,243.95716516205368
echo_points_time_r_l
"[0.0100290449, 0.0100070396]","[0.0108162342, 0.0108167343]"
echo_points_power_r_l
"[188.43814612941404, 156.1139335315449]","[126.08397183910266, 117.87319332295101]"
