right_echo_point
0.0061866217,0.0064021735,0.0066192257,0.0069838134,0.0139159793
left_echo_point
0.0061986246,0.0064141764,0.006628728,0.0067057465,0.0070208223,0.0139019759
distance

angle

emit_points
"(4792, 3417)"
echo_points
"(8213, 3386)","(8333, 3384)","(8447, 3229)","(8274, 5103)","(11733, 118)"
echo_points_power
129.68089369786082,1506.1530495605512,130.58646087231466,176.18589355954754,159.73022782919702
echo_points_time_r_l
"[0.0061866217, 0.0061986246]","[0.0064021735, 0.0064141764]","[0.0066192257, 0.006628728]","[0.0069838134, 0.0070208223]","[0.0139159793, 0.0139019759]"
echo_points_power_r_l
"[67.19546655754175, 62.485427140319075]","[760.3887313908992, 745.7643181696519]","[64.64475252946822, 65.94170834284644]","[105.23826737807362, 70.94762618147394]","[78.72499622855662, 81.0052316006404]"
