right_echo_point
0.0028368144,0.0029117975,0.0031277488,0.0034161839
left_echo_point
0.0028528108,0.0029277939,0.0031442451,0.0034316804,0.0109227598
distance

angle

emit_points
"(6583, 3275)"
echo_points
"(8154, 3258)","(6475, 1686)","(8196, 3258)","(8315, 3271)","(8474, 3238)"
echo_points_power
124.20904837988695,159.33015903845626,193.34581896969542,2186.950290769557,133.37986974594338
echo_points_time_r_l
"[0.0028368144, 0.0028528108]","[0.0029117975, 0.0028528108]","[0.0029117975, 0.0029277939]","[0.0031277488, 0.0031442451]","[0.0034161839, 0.0034316804]"
echo_points_power_r_l
"[63.88504786678609, 60.324000513100856]","[99.0061585253554, 60.324000513100856]","[99.0061585253554, 94.33966044434003]","[1093.3144451948808, 1093.635845574676]","[68.45770241427972, 64.92216733166364]"
