right_echo_point
0.0082536181,0.0092108482
left_echo_point
0.0083091315,0.0092518581
distance

angle

emit_points
"(7100, 2283)"
echo_points
"(11675, 2199)","(11716, 113)"
echo_points_power
88.50610256266935,98.59825286576961
echo_points_time_r_l
"[0.0082536181, 0.0083091315]","[0.0092108482, 0.0092518581]"
echo_points_power_r_l
"[43.207683093970694, 45.298419468698654]","[49.07322985140396, 49.52502301436565]"
