right_echo_point
0.0034486766,0.0036606288
left_echo_point
0.0034031868,0.0036181384
distance

angle

emit_points
"(9925, 1525)"
echo_points
"(11817, 1560)","(11927, 1708)"
echo_points_power
1168.1522512339047,156.42918121533927
echo_points_time_r_l
"[0.0034486766, 0.0034031868]","[0.0036606288, 0.0036181384]"
echo_points_power_r_l
"[586.7414529790118, 581.410798254893]","[75.54287554778345, 80.88630566755583]"
