right_echo_point
0.0041146236,0.0102025867,0.0111638177,0.0162823219
left_echo_point
0.0040861168,0.0101835821,0.0111643178,0.0162563641
distance

angle

emit_points
"(2733, 2417)"
echo_points
"(4988, 2212)","(8346, 2872)","(8391, 4874)","(11713, 2028)"
echo_points_power
144.665715760033,94.04230671210162,213.55757556671495,202.65423333448726
echo_points_time_r_l
"[0.0041146236, 0.0040861168]","[0.0102025867, 0.0101835821]","[0.0111638177, 0.0111643178]","[0.0162823219, 0.0162563641]"
echo_points_power_r_l
"[67.41548785281728, 77.25022790721573]","[47.46583444228359, 46.576472269818034]","[107.70335148838099, 105.85422407833396]","[94.05871750246915, 108.59551583201811]"
