right_echo_point
0.0017520119
left_echo_point
0.0016920115
distance

angle

emit_points
"(10858, 2033)"
echo_points
"(11781, 1803)"
echo_points_power
702.4600398752009
echo_points_time_r_l
"[0.0017520119, 0.0016920115]"
echo_points_power_r_l
"[367.91384118992056, 334.54619868528033]"
