right_echo_point
0.0075759557,0.0146101462
left_echo_point
0.0076139648,0.0146296509
distance

angle

emit_points
"(4142, 2883)"
echo_points
"(8338, 2814)","(11676, -30)"
echo_points_power
665.4771979438192,198.77045138490757
echo_points_time_r_l
"[0.0075759557, 0.0076139648]","[0.0146101462, 0.0146296509]"
echo_points_power_r_l
"[355.95475535581437, 309.5224425880049]","[99.05835126183281, 99.71210012307478]"
