right_echo_point
0.0056149843,0.0117089488,0.012562654,0.0177838821
left_echo_point
0.0055874777,0.0116909444,0.0125611536,0.017759921
distance

angle

emit_points
"(1908, 2400)"
echo_points
"(4998, 2231)","(8329, 3147)","(8317, 5064)","(11726, 2502)"
echo_points_power
160.835575613071,94.2007509099488,239.61309378399568,175.6494150670243
echo_points_time_r_l
"[0.0056149843, 0.0055874777]","[0.0117089488, 0.0116909444]","[0.012562654, 0.0125611536]","[0.0177838821, 0.017759921]"
echo_points_power_r_l
"[74.59271609873221, 86.24285951433879]","[48.106141106883065, 46.09460980306574]","[121.648532774624, 117.96456100937168]","[90.83013988061408, 84.81927518641022]"
