right_echo_point
0.0030437678,0.0090353061,0.0099610286,0.0151472753
left_echo_point
0.0030242722,0.0090328055,0.0099825338,0.0151382731
distance

angle

emit_points
"(3358, 2625)"
echo_points
"(4985, 2223)","(8344, 2853)","(8314, 5030)","(11708, 2103)"
echo_points_power
97.1439775341749,239.89497924616228,184.34462204288627,101.45348337102436
echo_points_time_r_l
"[0.0030437678, 0.0030242722]","[0.0090353061, 0.0090328055]","[0.0099610286, 0.0099825338]","[0.0151472753, 0.0151382731]"
echo_points_power_r_l
"[46.55680453473257, 50.587172999442316]","[127.82831097180454, 112.06666827435775]","[94.1368775045045, 90.20774453838177]","[50.99838188328552, 50.45510148773884]"
