right_echo_point
0.0039015745,0.0111833224
left_echo_point
0.0039510843,0.011210829
distance

angle

emit_points
"(6150, 2800)"
echo_points
"(8319, 2843)","(11669, 4)"
echo_points_power
537.6342427663004,146.61643892472296
echo_points_time_r_l
"[0.0039015745, 0.0039510843]","[0.0111833224, 0.011210829]"
echo_points_power_r_l
"[294.7720775834783, 242.8621651828221]","[72.09535921983036, 74.52107970489259]"
