right_echo_point
0.0086167054,0.0096234474
left_echo_point
0.0086672176,0.0096554551
distance

angle

emit_points
"(6908, 2400)"
echo_points
"(11682, 2304)","(11697, 69)"
echo_points_power
123.1816063288702,158.31883955323806
echo_points_time_r_l
"[0.0086167054, 0.0086672176]","[0.0096234474, 0.0096554551]"
echo_points_power_r_l
"[59.377551110016476, 63.804055218853726]","[79.3655886571255, 78.95325089611256]"
