right_echo_point
0.0090072993,0.0100145414,0.0151012642
left_echo_point
0.0029307932,0.0089847939,0.0100160418,0.015075258
distance

angle

emit_points
"(3383, 2517)"
echo_points
"(8346, 2786)","(8338, 4980)","(11719, 2440)"
echo_points_power
128.74401489906924,193.5408022199897,109.00746833324817
echo_points_time_r_l
"[0.0090072993, 0.0089847939]","[0.0100145414, 0.0100160418]","[0.0151012642, 0.015075258]"
echo_points_power_r_l
"[65.72747023809563, 63.016544660973615]","[97.66692161344771, 95.87388060654197]","[55.79242089717766, 53.215047436070506]"
