right_echo_point
0.0030167738,0.0032317254
left_echo_point
0.0030657628,0.0032807144,0.0034896673,0.0111903241
distance

angle

emit_points
"(6517, 3425)"
echo_points
"(8197, 3433)","(8316, 3434)"
echo_points_power
99.3984693624079,1193.9661671302936
echo_points_time_r_l
"[0.0030167738, 0.0030657628]","[0.0032317254, 0.0032807144]"
echo_points_power_r_l
"[50.08263423932816, 49.31583512307974]","[596.2530957521187, 597.7130713781748]"
