right_echo_point
0.0018205125,0.0057720221,0.005988074,0.0062031257,0.0062781437,0.0067947679,0.0133608459
left_echo_point
0.001763512,0.0057915268,0.0060080788,0.0062971483,0.0068392786,0.0133543443
distance

angle

emit_points
"(5017, 3183)"
echo_points
"(5002, 2194)","(8211, 3120)","(8330, 3147)","(8489, 3083)","(8356, 4925)","(11640, -73)"
echo_points_power
405.2191287576942,134.42953667426883,1582.1274387798326,97.56335628963947,119.15881888857889,176.33622589751016
echo_points_time_r_l
"[0.0018205125, 0.001763512]","[0.0057720221, 0.0057915268]","[0.005988074, 0.0060080788]","[0.0062781437, 0.0062971483]","[0.0067947679, 0.0068392786]","[0.0133608459, 0.0133543443]"
echo_points_power_r_l
"[196.9468474746734, 208.27228128302076]","[67.14382671581417, 67.28570995845467]","[794.6539534697208, 787.4734853101118]","[47.7101267688948, 49.85322952074466]","[59.42311120608321, 59.73570768249568]","[87.68695180244391, 88.64927409506625]"
