right_echo_point
0.0022554453,0.0024708968,0.0026143645
left_echo_point
0.0023074336,0.0025223852,0.0027398362
distance

angle

emit_points
"(6933, 3233)"
echo_points
"(8192, 3289)","(8312, 3271)"
echo_points_power
116.20262184093727,1370.125980789524
echo_points_time_r_l
"[0.0022554453, 0.0023074336]","[0.0024708968, 0.0025223852]"
echo_points_power_r_l
"[58.05656149361476, 58.14606034732252]","[684.0427350148484, 686.0832457746757]"
